Transaction ID,Customer ID,Book Title,Author,Genre,Purchase Method,Payment Method,Stock Before,Stock After,Loyalty Points,Promotion Applied,Discount Applied,Order Status,Restock Triggered
66a83d99,da5fd0,Dune,Frank Herbert,Sci-Fi,Online,Cash,30,28,20,,0,Declined (Insufficient Funds),No
b3aa6af1,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,24,21,0,,0,Declined (Insufficient Funds),No
d2623923,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,29,26,0,,0,Completed,No
00215d16,0a22bb,Dune,Frank Herbert,Sci-Fi,Online,Cash,25,23,20,"Buy 3 Books, Get 1 Free",0,Completed,No
31d4ce16,Guest,1984,George Orwell,Dystopian,In-Store,Cash,47,44,0,,0,Completed,No
2dff406d,4c61cf,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,40,37,30,Flat 50% Discount,50,Declined (Insufficient Funds),No
248c3e8a,135088,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,26,23,30,,0,Completed,No
8d57bd80,dd6ba7,The Silent Patient,Alex Michaelides,Thriller,Online,Card,9,8,10,"Buy 3 Books, Get 1 Free",0,Completed,No
3570928b,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,11,10,0,,0,Completed,No
fe105fb7,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,33,30,0,,0,Completed,No
a698944f,Guest,1984,George Orwell,Dystopian,In-Store,Card,20,19,0,,0,Completed,No
87418b16,e8b854,Becoming,Michelle Obama,Biography,Online,Online Payment,18,17,10,"Buy One, Get One Free",0,Completed,No
fc02a50f,e84b9f,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,23,22,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d3e96fd9,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,42,40,0,,0,Completed,No
25984ece,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,11,8,0,,0,Completed,No
46bde184,625d5f,1984,George Orwell,Dystopian,Online,Cash,30,29,10,"Buy One, Get One Free",0,Completed,No
e56b1773,107349,Becoming,Michelle Obama,Biography,Online,Cash,22,19,30,,0,Completed,No
ecd8083d,a9d396,Educated,Tara Westover,Memoir,Online,Cash,25,24,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d0bddd9f,c656e0,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,47,44,30,Earn 2x Reward Points,0,Completed,No
f8133223,1b04de,Becoming,Michelle Obama,Biography,Online,Online Payment,40,39,10,"Buy 3 Books, Get 1 Free",0,Completed,No
ea42df1a,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,32,29,0,,0,Completed,No
18918baa,0f55f4,Dune,Frank Herbert,Sci-Fi,Online,Cash,26,23,30,,0,Completed,No
a9c6b746,8b911d,Atomic Habits,James Clear,Self-Help,Online,Cash,39,38,10,"Buy One, Get One Free",0,Completed,No
5d13110e,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,12,10,0,,0,Completed,No
1682e40e,66b46a,Educated,Tara Westover,Memoir,Online,Cash,38,37,10,"Buy One, Get One Free",0,Completed,No
ad99deec,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,35,32,0,,0,Completed,No
dde243eb,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,14,13,0,,0,Completed,No
67392754,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,24,22,0,,0,Completed,No
a78ab3e5,b97e96,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,6,3,30,"Buy One, Get One Free",0,Completed,Yes
10ea3736,43020c,Dune,Frank Herbert,Sci-Fi,Online,Cash,10,9,10,,0,Completed,No
fb8805f2,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,36,34,0,,0,Completed,No
f769a998,3b6792,The Midnight Library,Matt Haig,Fantasy,Online,Cash,11,10,10,Flat 50% Discount,50,Completed,No
019bc62e,fbdd92,Educated,Tara Westover,Memoir,Online,Card,6,4,20,Flat 50% Discount,50,Completed,Yes
1de44bae,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,14,12,0,,0,Completed,No
4f3f6842,a5beb3,The Silent Patient,Alex Michaelides,Thriller,Online,Card,50,47,30,,0,Completed,No
f04f9fc4,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,35,33,0,,0,Completed,No
5d75a078,Guest,1984,George Orwell,Dystopian,In-Store,Cash,24,22,0,,0,Completed,No
c4caf63c,2c139d,Educated,Tara Westover,Memoir,Online,Card,18,16,20,Earn 2x Reward Points,0,Completed,No
731c7e9f,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,13,12,0,,0,Completed,No
aca5a033,2715b0,The Silent Patient,Alex Michaelides,Thriller,Online,Card,5,3,20,Earn 2x Reward Points,0,Completed,Yes
72d0aa06,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,35,34,0,,0,Completed,No
25332d0c,c16494,Dune,Frank Herbert,Sci-Fi,Online,Card,5,3,20,Flat 50% Discount,50,Completed,Yes
60176410,f92a9d,The Midnight Library,Matt Haig,Fantasy,Online,Card,24,22,20,"Buy 3 Books, Get 1 Free",0,Completed,No
22080155,11484c,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,46,43,30,,0,Completed,No
61bae334,d4568a,1984,George Orwell,Dystopian,Online,Cash,34,33,10,,0,Completed,No
20027fa0,1c0a0f,Becoming,Michelle Obama,Biography,Online,Card,40,38,20,"Buy One, Get One Free",0,Completed,No
c6c5fc89,4c6280,Atomic Habits,James Clear,Self-Help,Online,Cash,44,42,20,Earn 2x Reward Points,0,Completed,No
d7ef469b,4d3ea1,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,32,29,30,Flat 50% Discount,50,Completed,No
a8ab4fd9,18ed29,Educated,Tara Westover,Memoir,Online,Cash,41,38,30,"Buy 3 Books, Get 1 Free",0,Completed,No
740d004a,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,32,30,0,,0,Completed,No
37e00a09,827e8d,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,17,14,30,"Buy One, Get One Free",0,Completed,No
600f869f,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,41,38,0,,0,Completed,No
ed5f76e2,584a53,Dune,Frank Herbert,Sci-Fi,Online,Cash,46,45,10,Flat 50% Discount,50,Completed,No
9a610527,67e0f2,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,9,7,20,"Buy One, Get One Free",0,Completed,No
13d1c4c5,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,37,35,0,,0,Completed,No
fb8bd70f,96292,Educated,Tara Westover,Memoir,Online,Online Payment,38,35,30,Flat 50% Discount,50,Completed,No
bbf62d4e,03e8d2,1984,George Orwell,Dystopian,Online,Cash,24,23,10,Flat 50% Discount,50,Completed,No
edd501db,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Online Payment,49,47,0,,0,Completed,No
158fae3f,736b22,Atomic Habits,James Clear,Self-Help,Online,Online Payment,38,35,30,"Buy One, Get One Free",0,Completed,No
f64e71c5,70567b,Becoming,Michelle Obama,Biography,Online,Card,9,8,10,Flat 50% Discount,50,Completed,No
8babbfb6,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Cash,41,38,0,,0,Completed,No
ec7fa2e8,d275bd,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,26,25,10,Flat 50% Discount,50,Completed,No
4c4e5342,37043b,Dune,Frank Herbert,Sci-Fi,Online,Cash,43,41,20,"Buy 3 Books, Get 1 Free",0,Completed,No
82156136,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,7,5,0,,0,Completed,No
0df40a02,77a8cf,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,13,12,10,Flat 50% Discount,50,Completed,No
4bc8c2f9,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,30,27,0,,0,Completed,No
9bf36e66,4a4f61,The Midnight Library,Matt Haig,Fantasy,Online,Card,15,13,20,,0,Declined (Insufficient Funds),No
1146ed33,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,16,14,0,,0,Completed,No
0b1efa2c,793f8c,The Midnight Library,Matt Haig,Fantasy,Online,Card,46,43,30,"Buy One, Get One Free",0,Completed,No
b8616a65,8554c2,1984,George Orwell,Dystopian,Online,Card,15,14,10,"Buy 3 Books, Get 1 Free",0,Completed,No
c0ea1701,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,47,45,0,,0,Completed,No
7c167666,9e8ce2,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,40,37,30,"Buy One, Get One Free",0,Completed,No
d58c6732,266907,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,26,24,20,"Buy One, Get One Free",0,Completed,No
89e4ef3f,be6cd6,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,9,6,30,"Buy One, Get One Free",0,Completed,No
aa98a15c,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,17,15,0,,0,Declined (Insufficient Funds),No
de86f09a,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Card,17,14,0,,0,Completed,No
e195de8b,465630,Educated,Tara Westover,Memoir,Online,Card,46,44,20,"Buy One, Get One Free",0,Completed,No
e3c1506d,e5de0f,Educated,Tara Westover,Memoir,Online,Card,25,23,20,Earn 2x Reward Points,0,Completed,No
9cbb1765,57193,1984,George Orwell,Dystopian,Online,Card,18,16,20,Flat 50% Discount,50,Completed,No
94818475,80a955,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,35,33,20,Earn 2x Reward Points,0,Completed,No
5b1e73d0,3cae48,Atomic Habits,James Clear,Self-Help,Online,Online Payment,28,25,30,"Buy One, Get One Free",0,Completed,No
169094af,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,46,43,0,,0,Completed,No
91fd6657,4f7621,The Midnight Library,Matt Haig,Fantasy,Online,Cash,21,19,20,,0,Completed,No
09e5113b,995592,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,23,21,20,"Buy 3 Books, Get 1 Free",0,Completed,No
b84c791f,Guest,Educated,Tara Westover,Memoir,In-Store,Cash,18,16,0,,0,Completed,No
9f04f957,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,43,40,0,,0,Completed,No
f64d1adb,db14b7,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,13,10,30,Earn 2x Reward Points,0,Completed,No
b5caa0e6,Guest,Educated,Tara Westover,Memoir,In-Store,Card,32,30,0,,0,Completed,No
4014482,6d3e56,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,27,25,20,,0,Completed,No
7547bb26,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,38,36,0,,0,Completed,No
9d31af33,Guest,1984,George Orwell,Dystopian,In-Store,Cash,22,20,0,,0,Completed,No
10235f73,b33374,Atomic Habits,James Clear,Self-Help,Online,Cash,48,47,10,Earn 2x Reward Points,0,Completed,No
cefb38ec,1a422a,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Card,30,28,20,,0,Completed,No
3bf85ad4,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Online Payment,22,20,0,,0,Completed,No
aaaa9de0,4d8d85,1984,George Orwell,Dystopian,Online,Online Payment,39,38,10,Earn 2x Reward Points,0,Completed,No
7913017c,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Card,39,38,0,,0,Completed,No
5cc180a7,afaae9,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,9,7,20,Flat 50% Discount,50,Completed,No
fc3af9a7,eb906f,1984,George Orwell,Dystopian,Online,Online Payment,9,8,10,Flat 50% Discount,50,Completed,No
7f13bf94,5430b0,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,50,49,10,"Buy 3 Books, Get 1 Free",0,Completed,No
8086df93,05f96e,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,30,29,10,"Buy One, Get One Free",0,Completed,No
2983201a,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,19,18,0,,0,Completed,No
29ceb1e2,991ab4,1984,George Orwell,Dystopian,Online,Card,21,20,10,"Buy One, Get One Free",0,Completed,No
5f7bbc36,a543ca,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,26,23,30,,0,Completed,No
609c195c,1d145b,Atomic Habits,James Clear,Self-Help,Online,Card,43,42,10,,0,Completed,No
0f36b226,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Card,6,3,0,,0,Completed,Yes
6c994f78,08402d,The Silent Patient,Alex Michaelides,Thriller,Online,Card,19,17,20,"Buy 3 Books, Get 1 Free",0,Completed,No
ac8be6b2,d7e509,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,31,30,10,Flat 50% Discount,50,Completed,No
7ef92d5e,044c6d,Dune,Frank Herbert,Sci-Fi,Online,Card,17,15,20,Earn 2x Reward Points,0,Completed,No
472c34c7,9e7a96,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,14,13,10,,0,Completed,No
caa2cc14,ade169,Atomic Habits,James Clear,Self-Help,Online,Online Payment,28,27,10,"Buy One, Get One Free",0,Completed,No
964b22cd,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Card,9,7,0,,0,Completed,No
23d6d3ef,738507,Atomic Habits,James Clear,Self-Help,Online,Cash,22,19,30,"Buy 3 Books, Get 1 Free",0,Completed,No
a42f1efc,Guest,Educated,Tara Westover,Memoir,In-Store,Card,17,15,0,,0,Completed,No
bbdc8f4d,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Card,12,11,0,,0,Completed,No
e94de578,9a5001,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,26,25,10,"Buy One, Get One Free",0,Completed,No
1a54605a,5dd66c,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,20,18,20,"Buy 3 Books, Get 1 Free",0,Completed,No
d2a5283c,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,38,36,0,,0,Completed,No
5022626a,005ba5,The Midnight Library,Matt Haig,Fantasy,Online,Card,10,8,20,,0,Completed,No
ae20cf4a,738249,Becoming,Michelle Obama,Biography,Online,Card,19,16,30,,0,Completed,No
28df4fb0,ef56dd,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,31,30,10,"Buy One, Get One Free",0,Completed,No
44304933,1e3c57,Dune,Frank Herbert,Sci-Fi,Online,Cash,12,10,20,Flat 50% Discount,50,Completed,No
a5068452,4b747e,Becoming,Michelle Obama,Biography,Online,Card,12,11,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d04ec654,d9f7fb,Atomic Habits,James Clear,Self-Help,Online,Online Payment,48,46,20,Earn 2x Reward Points,0,Completed,No
4a9c4dca,d57919,Dune,Frank Herbert,Sci-Fi,Online,Cash,31,28,30,"Buy 3 Books, Get 1 Free",0,Completed,No
df7e4c8c,0bc40a,Educated,Tara Westover,Memoir,Online,Cash,25,24,10,Flat 50% Discount,50,Completed,No
e6424aa3,e8322b,The Midnight Library,Matt Haig,Fantasy,Online,Cash,43,42,10,Earn 2x Reward Points,0,Completed,No
dee4a178,4c788a,1984,George Orwell,Dystopian,Online,Cash,25,23,20,"Buy 3 Books, Get 1 Free",0,Completed,No
d827ba92,780c9b,Educated,Tara Westover,Memoir,Online,Online Payment,18,16,20,,0,Completed,No
29898267,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,41,39,0,,0,Completed,No
5ece706b,dfae75,1984,George Orwell,Dystopian,Online,Online Payment,25,22,30,"Buy 3 Books, Get 1 Free",0,Completed,No
2c9d89b6,2337ef,Becoming,Michelle Obama,Biography,Online,Cash,31,29,20,Flat 50% Discount,50,Completed,No
76aa043b,abd8f3,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,18,17,10,"Buy One, Get One Free",0,Completed,No
0de269f0,c9bd78,The Midnight Library,Matt Haig,Fantasy,Online,Card,14,13,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d2238323,e84d7e,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,11,8,30,Earn 2x Reward Points,0,Completed,No
d0d07394,e8458c,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,32,31,10,"Buy One, Get One Free",0,Completed,No
3faf257f,2327b6,Dune,Frank Herbert,Sci-Fi,Online,Cash,23,20,30,,0,Completed,No
770c1ad9,Guest,Becoming,Michelle Obama,Biography,In-Store,Card,44,41,0,,0,Completed,No
fd77be60,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,40,39,0,,0,Completed,No
ce1c8e68,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,50,47,0,,0,Completed,No
48a1ba65,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Online Payment,8,5,0,,0,Completed,No
9506338e,c284de,The Midnight Library,Matt Haig,Fantasy,Online,Cash,29,28,10,"Buy One, Get One Free",0,Completed,No
c631e0d5,ea45eb,The Midnight Library,Matt Haig,Fantasy,Online,Card,9,7,20,"Buy 3 Books, Get 1 Free",0,Completed,No
85166e9c,a281c9,Becoming,Michelle Obama,Biography,Online,Online Payment,43,42,10,"Buy 3 Books, Get 1 Free",0,Completed,No
23a4f03d,dc81a4,Dune,Frank Herbert,Sci-Fi,Online,Card,42,39,30,"Buy One, Get One Free",0,Completed,No
22e4a8d2,e5d0bf,Atomic Habits,James Clear,Self-Help,Online,Card,27,24,30,Earn 2x Reward Points,0,Completed,No
a898e242,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Card,46,44,0,,0,Completed,No
157fb9dc,c30f44,Where the Crawdads Sing,Delia Owens,Fiction,Online,Card,7,6,10,Earn 2x Reward Points,0,Declined (Insufficient Funds),No
9214a445,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,49,47,0,,0,Completed,No
24ecf55a,f4c789,The Midnight Library,Matt Haig,Fantasy,Online,Card,31,30,10,Flat 50% Discount,50,Completed,No
053484c9,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Online Payment,27,25,0,,0,Completed,No
f5c44ba7,a81bfd,Atomic Habits,James Clear,Self-Help,Online,Online Payment,27,26,10,Earn 2x Reward Points,0,Completed,No
5e8791ef,cb7e10,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,19,16,30,"Buy 3 Books, Get 1 Free",0,Completed,No
9a787288,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,36,33,0,,0,Completed,No
904dcfdd,Guest,1984,George Orwell,Dystopian,In-Store,Card,20,19,0,,0,Completed,No
88f8e150,8d1749,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,18,17,10,"Buy One, Get One Free",0,Completed,No
23a3c295,df8682,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,37,35,20,,0,Completed,No
ae7e788a,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,8,5,0,,0,Completed,No
3e5369c5,7d253d,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Online Payment,27,24,30,"Buy 3 Books, Get 1 Free",0,Completed,No
a2f8ddbd,1093df,Atomic Habits,James Clear,Self-Help,Online,Online Payment,49,47,20,Flat 50% Discount,50,Completed,No
289bb114,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Online Payment,26,23,0,,0,Completed,No
1277a093,Guest,1984,George Orwell,Dystopian,In-Store,Online Payment,35,33,0,,0,Completed,No
08890f43,47733f,Becoming,Michelle Obama,Biography,Online,Cash,40,38,20,"Buy One, Get One Free",0,Completed,No
1bcb5b1d,Guest,Educated,Tara Westover,Memoir,In-Store,Card,17,14,0,,0,Completed,No
3b9d857d,Guest,Becoming,Michelle Obama,Biography,In-Store,Cash,24,21,0,,0,Completed,No
dd49c8ba,219663,The Catcher in the Rye,J.D. Salinger,Classic,Online,Card,34,31,30,"Buy 3 Books, Get 1 Free",0,Completed,No
3fd96c5c,1d71f5,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,16,13,30,Earn 2x Reward Points,0,Completed,No
07d25cd3,97b4c8,The Midnight Library,Matt Haig,Fantasy,Online,Card,43,41,20,"Buy 3 Books, Get 1 Free",0,Completed,No
d174a89b,53d22d,Atomic Habits,James Clear,Self-Help,Online,Cash,28,26,20,"Buy 3 Books, Get 1 Free",0,Completed,No
7ff1f7d6,951c2d,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,5,3,20,"Buy 3 Books, Get 1 Free",0,Completed,Yes
920ed705,b43b32,Dune,Frank Herbert,Sci-Fi,Online,Card,44,41,30,"Buy One, Get One Free",0,Completed,No
6771649e,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Online Payment,12,10,0,,0,Completed,No
3923e0f1,8be2c1,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,25,22,30,Flat 50% Discount,50,Completed,No
50926486,40008d,The Silent Patient,Alex Michaelides,Thriller,Online,Card,42,39,30,,0,Completed,No
634478df,d43d46,The Silent Patient,Alex Michaelides,Thriller,Online,Online Payment,26,23,30,Earn 2x Reward Points,0,Completed,No
08c44b74,2.35E+09,The Midnight Library,Matt Haig,Fantasy,Online,Online Payment,21,19,20,"Buy 3 Books, Get 1 Free",0,Completed,No
5926c53f,912d50,Becoming,Michelle Obama,Biography,Online,Card,42,39,30,Flat 50% Discount,50,Completed,No
e157e8f4,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Card,39,37,0,,0,Completed,No
85aa4ea0,38ef49,Educated,Tara Westover,Memoir,Online,Card,33,30,30,"Buy One, Get One Free",0,Completed,No
46c87ed4,921016,Where the Crawdads Sing,Delia Owens,Fiction,Online,Online Payment,40,37,30,Earn 2x Reward Points,0,Completed,No
a864f189,fbf4f4,Educated,Tara Westover,Memoir,Online,Online Payment,49,46,30,Earn 2x Reward Points,0,Completed,No
d0ec9be0,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,41,39,0,,0,Completed,No
26614122,1b1232,Educated,Tara Westover,Memoir,Online,Cash,16,14,20,Flat 50% Discount,50,Completed,No
8ad729c5,Guest,Educated,Tara Westover,Memoir,In-Store,Card,19,17,0,,0,Completed,No
3980578c,2aa2d6,Becoming,Michelle Obama,Biography,Online,Online Payment,34,31,30,Flat 50% Discount,50,Completed,No
1c9dfd5b,b8dbd9,Atomic Habits,James Clear,Self-Help,Online,Cash,20,19,10,Flat 50% Discount,50,Completed,No
9443845,1.42E+10,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,20,18,20,"Buy 3 Books, Get 1 Free",0,Completed,No
6f01773c,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,34,32,0,,0,Completed,No
7e111983,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,14,11,0,,0,Completed,No
0d7eb757,Guest,Dune,Frank Herbert,Sci-Fi,In-Store,Cash,35,33,0,,0,Completed,No
71122391,88ccb5,Educated,Tara Westover,Memoir,Online,Cash,35,34,10,"Buy One, Get One Free",0,Completed,No
3d7b80fb,0d5b43,Dune,Frank Herbert,Sci-Fi,Online,Card,49,47,20,"Buy One, Get One Free",0,Completed,No
656720c1,d5d5b0,Atomic Habits,James Clear,Self-Help,Online,Online Payment,32,31,10,"Buy 3 Books, Get 1 Free",0,Completed,No
9ba69b6d,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Online Payment,25,24,0,,0,Completed,No
be66781d,ed8f57,The Catcher in the Rye,J.D. Salinger,Classic,Online,Cash,42,40,20,"Buy 3 Books, Get 1 Free",0,Completed,No
ecdcde9a,Guest,Atomic Habits,James Clear,Self-Help,In-Store,Cash,10,9,0,,0,Completed,No
c2ccce7a,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,45,42,0,,0,Completed,No
b23b7e69,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,35,34,0,,0,Completed,No
724fe016,cdb1b8,The Midnight Library,Matt Haig,Fantasy,Online,Card,15,12,30,Flat 50% Discount,50,Completed,No
4a0f1413,d5c8d2,Atomic Habits,James Clear,Self-Help,Online,Online Payment,33,30,30,"Buy 3 Books, Get 1 Free",0,Completed,No
e502946f,Guest,The Midnight Library,Matt Haig,Fantasy,In-Store,Online Payment,29,28,0,,0,Completed,No
f6e6b7a6,2eb57b,The Silent Patient,Alex Michaelides,Thriller,Online,Cash,29,27,20,Earn 2x Reward Points,0,Completed,No
1f6a754b,cf8b7d,1984,George Orwell,Dystopian,Online,Card,18,15,30,,0,Completed,No
f83a2724,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,45,43,0,,0,Completed,No
ef5c5a5c,f8d173,Educated,Tara Westover,Memoir,Online,Cash,48,46,20,"Buy One, Get One Free",0,Completed,No
ea7788ef,a079af,Educated,Tara Westover,Memoir,Online,Card,38,37,10,"Buy 3 Books, Get 1 Free",0,Completed,No
70b95979,1dd33f,Atomic Habits,James Clear,Self-Help,Online,Cash,6,5,10,"Buy One, Get One Free",0,Completed,No
18fed667,091d7c,Dune,Frank Herbert,Sci-Fi,Online,Online Payment,15,14,10,"Buy 3 Books, Get 1 Free",0,Completed,No
18f3869e,Guest,Educated,Tara Westover,Memoir,In-Store,Online Payment,34,33,0,,0,Completed,No
94058efd,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,11,10,0,,0,Completed,No
5f155cd3,e5388e,Atomic Habits,James Clear,Self-Help,Online,Cash,47,46,10,,0,Completed,No
30a1f26a,a607d9,Atomic Habits,James Clear,Self-Help,Online,Cash,27,26,10,Earn 2x Reward Points,0,Completed,No
40c3c8b7,a0e8dc,1984,George Orwell,Dystopian,Online,Card,5,2,30,Flat 50% Discount,50,Completed,Yes
7caa7935,f6d62f,The Silent Patient,Alex Michaelides,Thriller,Online,Card,47,44,30,Earn 2x Reward Points,0,Completed,No
c31bed64,c31dd5,The Catcher in the Rye,J.D. Salinger,Classic,Online,Online Payment,25,24,10,"Buy 3 Books, Get 1 Free",0,Completed,No
d175efaf,e9cd2e,Where the Crawdads Sing,Delia Owens,Fiction,Online,Cash,35,32,30,Flat 50% Discount,50,Completed,No
b9fcfc2d,616c28,Becoming,Michelle Obama,Biography,Online,Card,21,20,10,"Buy 3 Books, Get 1 Free",0,Completed,No
effa34e8,fbd370,The Midnight Library,Matt Haig,Fantasy,Online,Cash,27,25,20,Flat 50% Discount,50,Completed,No
6aaee4dc,3e9d97,1984,George Orwell,Dystopian,Online,Online Payment,47,45,20,"Buy 3 Books, Get 1 Free",0,Completed,No
44a80677,Guest,The Catcher in the Rye,J.D. Salinger,Classic,In-Store,Cash,40,39,0,,0,Completed,No
25b8187c,Guest,Where the Crawdads Sing,Delia Owens,Fiction,In-Store,Cash,32,30,0,,0,Completed,No
66f26976,d60fec,The Silent Patient,Alex Michaelides,Thriller,Online,Card,35,34,10,Earn 2x Reward Points,0,Completed,No
6.50E+49,3b5278,Dune,Frank Herbert,Sci-Fi,Online,Card,33,31,20,"Buy 3 Books, Get 1 Free",0,Completed,No
432e16a7,13b5e4,Educated,Tara Westover,Memoir,Online,Card,48,45,30,"Buy 3 Books, Get 1 Free",0,Completed,No
0cc5cb0b,Guest,The Hobbit,J.R.R. Tolkien,Fantasy,In-Store,Cash,48,45,0,,0,Completed,No
bf5e56e8,828f9b,The Hobbit,J.R.R. Tolkien,Fantasy,Online,Cash,32,29,30,"Buy 3 Books, Get 1 Free",0,Completed,No
de1c74e5,Guest,The Silent Patient,Alex Michaelides,Thriller,In-Store,Cash,28,27,0,,0,Declined (Insufficient Funds),No
